T0;Tr;Tpco;Tpm;Tzco;Tzm;Fcob_i;rtb_Fcob;TrSP;Um;Ub1;Ub2
2.250000;20.002324;42.158008;53.164018;51.005445;79.375000;0.007202;0.007202;20.000000;0.118739;0.648148;0.648148
2.250000;20.001064;42.182978;53.220011;51.057272;79.375000;0.007201;0.007201;20.000000;0.118993;0.648134;0.648134
2.150000;19.994550;42.216019;53.323747;51.136923;79.625000;0.007202;0.007202;20.000000;0.120512;0.648165;0.648165
2.250000;19.997980;42.255221;53.350974;51.182321;79.375000;0.007202;0.007202;20.000000;0.119285;0.648200;0.648200
2.150000;19.996049;42.291127;53.412232;51.232066;79.625000;0.007203;0.007203;20.000000;0.119721;0.648234;0.648234
2.150000;19.996379;42.326779;53.454958;51.276695;79.625000;0.007203;0.007203;20.000000;0.119498;0.648273;0.648273
2.150000;19.998585;42.358893;53.478263;51.306037;79.625000;0.007203;0.007203;20.000000;0.118917;0.648297;0.648297
2.150000;20.002131;42.384179;53.482066;51.318379;79.625000;0.007203;0.007203;20.000000;0.118145;0.648291;0.648291
2.100000;20.002933;42.402988;53.501471;51.334469;79.750000;0.007203;0.007203;20.000000;0.118207;0.648266;0.648266
2.100000;20.004602;42.418839;53.513499;51.348722;79.750000;0.007203;0.007203;20.000000;0.118022;0.648227;0.648227
2.100000;20.006861;42.431503;53.518347;51.356939;79.750000;0.007202;0.007202;20.000000;0.117731;0.648168;0.648168
2.100000;20.009439;42.440387;53.516258;51.358790;79.750000;0.007201;0.007201;20.000000;0.117396;0.648084;0.648084
2.100000;20.012075;42.445223;53.508833;51.355252;79.750000;0.007200;0.007200;20.000000;0.117076;0.647974;0.647974
2.100000;20.014537;42.446236;53.498306;51.348040;79.750000;0.007198;0.007198;20.000000;0.116815;0.647838;0.647838
2.100000;20.016651;42.444093;53.486968;51.339114;79.750000;0.007196;0.007196;20.000000;0.116637;0.647679;0.647679
2.100000;20.018309;42.439742;53.476748;51.330281;79.750000;0.007194;0.007194;20.000000;0.116550;0.647503;0.647503
2.100000;20.019475;42.434221;53.468968;51.322930;79.750000;0.007192;0.007192;20.000000;0.116542;0.647312;0.647312
2.100000;20.020174;42.428483;53.464262;51.317894;79.750000;0.007190;0.007190;20.000000;0.116595;0.647113;0.647113
2.100000;20.020475;42.423266;53.462621;51.315438;79.750000;0.007188;0.007188;20.000000;0.116683;0.646909;0.646909
2.000000;20.013536;42.423723;53.526911;51.353476;80.000000;0.007186;0.007186;20.000000;0.118506;0.646747;0.646747
2.000000;20.007891;42.437958;53.599805;51.412840;80.000000;0.007185;0.007185;20.000000;0.119622;0.646647;0.646647
2.000000;20.004103;42.463464;53.668271;51.474239;80.000000;0.007184;0.007184;20.000000;0.120122;0.646592;0.646592
2.000000;20.002419;42.494741;53.721048;51.526396;80.000000;0.007184;0.007184;20.000000;0.120057;0.646563;0.646563
2.000000;20.002726;42.525896;53.752704;51.562650;80.000000;0.007184;0.007184;20.000000;0.119562;0.646538;0.646538
2.000000;20.004619;42.552084;53.762779;51.580686;80.000000;0.007183;0.007183;20.000000;0.118814;0.646501;0.646501
2.000000;20.007521;42.570222;53.754513;51.581750;80.000000;0.007183;0.007183;20.000000;0.117989;0.646438;0.646438
1.950000;20.007344;42.581498;53.765081;51.588648;80.125000;0.007182;0.007182;20.000000;0.118099;0.646364;0.646364
1.950000;20.007747;42.590396;53.772412;51.596951;80.125000;0.007181;0.007181;20.000000;0.118036;0.646289;0.646289
1.950000;20.008546;42.597479;53.776583;51.602715;80.125000;0.007180;0.007180;20.000000;0.117905;0.646207;0.646207
1.850000;20.002652;42.607324;53.840745;51.643551;80.375000;0.007180;0.007180;20.000000;0.119459;0.646158;0.646158
1.850000;19.998354;42.627695;53.908317;51.700704;80.375000;0.007180;0.007180;20.000000;0.120309;0.646159;0.646159
1.850000;19.995995;42.656131;53.968299;51.756314;80.375000;0.007180;0.007180;20.000000;0.120588;0.646191;0.646191
1.850000;19.995642;42.687616;54.011505;51.800855;80.375000;0.007180;0.007180;20.000000;0.120372;0.646235;0.646235
1.750000;19.990129;42.721802;54.098439;51.867990;80.625000;0.007181;0.007181;20.000000;0.121527;0.646314;0.646314
1.750000;19.987434;42.762642;54.171782;51.937113;80.625000;0.007183;0.007183;20.000000;0.121801;0.646431;0.646431
1.750000;19.987452;42.805296;54.223793;51.991793;80.625000;0.007184;0.007184;20.000000;0.121462;0.646559;0.646559
1.750000;19.989774;42.843986;54.249907;52.025775;80.625000;0.007185;0.007185;20.000000;0.120699;0.646672;0.646672
1.700000;19.987662;42.760609;54.362425;52.201654;80.750000;0.006575;0.006575;15.000000;0.119820;0.591785;0.591785
1.700000;19.977324;42.553715;54.535259;52.450608;80.750000;0.006022;0.006022;15.000000;0.116576;0.541962;0.541962
1.700000;19.953993;42.254673;54.677437;52.689360;80.750000;0.005470;0.005470;15.000000;0.110860;0.492317;0.492317
1.700000;19.914197;41.862830;54.743283;52.873856;80.750000;0.004922;0.004922;15.000000;0.103058;0.443002;0.443002
1.700000;19.854541;41.368459;54.717763;52.984726;80.750000;0.004380;0.004380;15.000000;0.093846;0.394202;0.394202
1.700000;19.771494;40.761987;54.606284;53.021201;80.750000;0.003846;0.003846;15.000000;0.083977;0.346136;0.346136
1.700000;19.661515;40.036941;54.428115;52.996676;80.750000;0.003323;0.003323;15.000000;0.074124;0.299059;0.299059
1.700000;19.521243;39.190017;54.210999;52.934581;80.750000;0.002814;0.002814;15.000000;0.064762;0.253262;0.253262
1.700000;19.347618;38.219875;53.985855;52.863907;80.750000;0.002323;0.002323;15.000000;0.056095;0.209065;0.209065
1.700000;19.137911;37.125521;53.781253;52.814090;80.750000;0.001854;0.001854;15.000000;0.048031;0.166819;0.166819
1.600000;18.882647;35.905404;53.667106;52.840132;81.000000;0.001410;0.001410;15.000000;0.041985;0.126943;0.126943
1.600000;18.587490;34.557581;53.631131;52.960914;81.000000;0.000998;0.000998;15.000000;0.034925;0.089856;0.089856
1.600000;18.250175;33.076933;53.648220;53.156700;81.000000;0.000622;0.000622;15.000000;0.026186;0.055973;0.055973
1.600000;17.868412;31.458316;53.675530;53.389141;81.000000;0.000286;0.000286;15.000000;0.015233;0.025727;0.025727
1.600000;17.440039;29.702094;53.660492;53.604067;81.000000;0.000000;0.000000;15.000000;0.002016;0.000000;0.000000
1.550000;16.963189;27.980455;53.637484;53.637336;81.125000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000
1.550000;16.454917;26.427837;53.637410;53.637410;81.125000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000
1.550000;15.927885;25.017572;53.637410;53.637410;81.125000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000
1.550000;15.391815;23.728191;53.637410;53.637410;81.125000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000
1.550000;14.854117;22.542350;53.637410;53.637410;81.125000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000
1.550000;14.320392;21.445981;53.637410;53.637410;81.125000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000
1.550000;13.794820;20.427620;53.637410;53.637410;81.125000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000
1.550000;13.280470;19.477876;53.637410;53.637410;81.125000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000
1.450000;12.772524;18.588505;53.637433;53.637433;81.375000;0.000000;0.000000;15.000000;0.000000;0.000000;0.000000
1.450000;12.282145;17.880590;53.552315;53.458003;81.375000;0.000206;0.000206;15.000000;0.000000;0.018514;0.018514
1.450000;11.828921;17.710376;52.973385;52.689107;81.375000;0.000538;0.000538;15.000000;0.000000;0.048450;0.048450
1.450000;11.438876;18.070227;51.790327;51.309089;81.375000;0.000917;0.000917;15.000000;0.000000;0.082558;0.082558
1.450000;11.131355;18.864706;50.023625;49.365578;81.375000;0.001334;0.001334;15.000000;0.000000;0.120081;0.120081
1.450000;10.916162;19.941154;47.773608;46.982440;81.375000;0.001779;0.001779;15.000000;0.000000;0.160130;0.160130
1.350000;10.785301;21.118653;45.253933;44.339300;81.625000;0.002242;0.002242;15.000000;0.011530;0.201820;0.201820
1.350000;10.736786;22.295027;45.284711;43.218558;81.625000;0.002715;0.002715;15.000000;0.103634;0.244316;0.244316
1.350000;10.765293;23.693288;48.219264;45.019795;81.625000;0.003187;0.003187;15.000000;0.188791;0.286837;0.286837
1.350000;10.881459;25.558915;52.107982;48.242934;81.625000;0.003651;0.003651;15.000000;0.246006;0.328560;0.328560
1.350000;11.101499;27.882801;55.396778;51.307445;81.625000;0.004095;0.004095;15.000000;0.271049;0.368508;0.368508
1.350000;11.432135;30.437513;57.545522;53.499328;81.625000;0.004507;0.004507;15.000000;0.270466;0.405591;0.405591
1.350000;11.864174;32.941375;58.643404;54.779076;81.625000;0.004875;0.004875;15.000000;0.253548;0.438747;0.438747
1.300000;12.371790;35.178556;59.006901;55.378917;81.750000;0.005190;0.005190;15.000000;0.229062;0.467110;0.467110
1.300000;12.930179;37.030784;58.838077;55.487456;81.750000;0.005445;0.005445;15.000000;0.201567;0.490068;0.490068
1.300000;13.509837;38.457554;58.334392;55.263741;81.750000;0.005637;0.005637;15.000000;0.175085;0.507294;0.507294
1.200000;14.077523;39.479725;57.711648;54.875131;82.000000;0.005764;0.005764;15.000000;0.153862;0.518779;0.518779
1.200000;14.620620;40.153785;57.012628;54.389253;82.000000;0.005830;0.005830;15.000000;0.136980;0.524720;0.524720
1.200000;15.124504;40.544085;56.335729;53.880256;82.000000;0.005838;0.005838;15.000000;0.125152;0.525457;0.525457
1.200000;15.580177;40.719603;55.755755;53.418850;82.000000;0.005794;0.005794;15.000000;0.118177;0.521439;0.521439
1.150000;15.980121;40.748255;55.356526;53.080100;82.125000;0.005702;0.005702;15.000000;0.116093;0.513199;0.513199
1.200000;16.331914;40.688157;55.100830;52.868558;82.000000;0.005569;0.005569;15.000000;0.115570;0.501248;0.501248
1.150000;16.630824;40.579056;55.033214;52.809537;82.125000;0.005401;0.005401;15.000000;0.117316;0.486100;0.486100
1.150000;16.885168;40.448475;55.092884;52.880289;82.125000;0.005203;0.005203;15.000000;0.118753;0.468234;0.468234
1.150000;17.099686;40.304870;55.227204;53.037467;82.125000;0.004979;0.004979;15.000000;0.118930;0.448067;0.448067
1.150000;17.278583;40.143222;55.381485;53.234278;82.125000;0.004733;0.004733;15.000000;0.117262;0.425971;0.425971
1.150000;17.424996;39.950543;55.510648;53.428054;82.125000;0.004470;0.004470;15.000000;0.113615;0.402283;0.402283
1.150000;17.540835;39.710987;55.584272;53.586515;82.125000;0.004192;0.004192;15.000000;0.108223;0.377316;0.377316
1.150000;17.626893;39.409774;55.587785;53.690548;82.125000;0.003904;0.003904;15.000000;0.101564;0.351369;0.351369
1.050000;17.676148;39.037915;55.581766;53.772421;82.375000;0.003609;0.003609;15.000000;0.095956;0.324783;0.324783
1.150000;17.703226;38.591422;55.471348;53.788056;82.125000;0.003309;0.003309;15.000000;0.087778;0.297836;0.297836
1.150000;17.699486;38.062764;55.304904;53.741954;82.125000;0.003009;0.003009;15.000000;0.080012;0.270802;0.270802
1.150000;17.664149;37.450774;55.105626;53.659193;82.125000;0.002711;0.002711;15.000000;0.072946;0.243995;0.243995
1.050000;17.589607;36.759858;54.957205;53.599930;82.375000;0.002420;0.002420;15.000000;0.068545;0.217778;0.217778
1.050000;17.483662;35.999319;54.851120;53.585104;82.375000;0.002139;0.002139;15.000000;0.064293;0.192494;0.192494
1.050000;17.346591;35.176366;54.785272;53.611564;82.375000;0.001872;0.001872;15.000000;0.059936;0.168457;0.168457
1.050000;17.178982;34.296456;54.745227;53.668195;82.375000;0.001622;0.001622;15.000000;0.055122;0.145974;0.145974
1.050000;16.981639;33.364591;54.710418;53.735887;82.375000;0.001393;0.001393;15.000000;0.049659;0.125346;0.125346
1.050000;16.755566;32.386905;54.658492;53.791216;82.375000;0.001187;0.001187;15.000000;0.043575;0.106865;0.106865
1.050000;16.502059;31.372325;54.569879;53.810826;82.375000;0.001009;0.001009;15.000000;0.037135;0.090810;0.090810
1.050000;16.222867;30.333986;54.431842;53.775741;82.375000;0.000861;0.000861;15.000000;0.030816;0.077446;0.077446
0.950000;15.913382;29.290235;54.287986;53.703787;82.625000;0.000745;0.000745;15.000000;0.027025;0.067059;0.067059
0.950000;15.584834;28.266231;54.134113;53.605092;82.625000;0.000665;0.000665;15.000000;0.023930;0.059884;0.059884
0.950000;15.241574;27.291617;53.967886;53.470038;82.625000;0.000623;0.000623;15.000000;0.022034;0.056086;0.056086
0.950000;14.889152;26.398757;53.791188;53.294414;82.625000;0.000620;0.000620;15.000000;0.021732;0.055780;0.055780
0.950000;14.534274;25.621231;53.613540;53.082049;82.625000;0.000656;0.000656;15.000000;0.023413;0.059019;0.059019
0.950000;14.184671;24.991687;53.452402;52.846324;82.625000;0.000731;0.000731;15.000000;0.027372;0.065781;0.065781
0.950000;13.848844;24.539360;53.330800;52.609072;82.625000;0.000844;0.000844;15.000000;0.033715;0.075963;0.075963
0.950000;13.535703;24.287632;53.272275;52.396487;82.625000;0.000993;0.000993;15.000000;0.042304;0.089373;0.089373
0.950000;13.254126;24.251955;53.294446;52.232924;82.625000;0.001175;0.001175;15.000000;0.052740;0.105733;0.105733
0.950000;13.012472;24.438274;53.403607;52.134799;82.625000;0.001385;0.001385;15.000000;0.064427;0.124675;0.124675
0.950000;12.818079;24.842024;53.592753;52.107092;82.625000;0.001619;0.001619;15.000000;0.076672;0.145754;0.145754
0.950000;12.676789;25.447803;53.843956;52.143884;82.625000;0.001872;0.001872;15.000000;0.088800;0.168463;0.168463
0.950000;12.592545;26.229986;54.133803;52.232241;82.625000;0.002136;0.002136;15.000000;0.100239;0.192245;0.192245
0.950000;12.567101;27.154489;54.439280;52.357185;82.625000;0.002406;0.002406;15.000000;0.110564;0.216516;0.216516
0.950000;12.599897;28.181648;54.741742;52.505429;82.625000;0.002674;0.002674;15.000000;0.119491;0.240691;0.240691
0.900000;12.684655;29.270811;55.062197;52.688566;82.750000;0.002936;0.002936;15.000000;0.127701;0.264225;0.264225
0.900000;12.820718;30.384589;55.363170;52.889563;82.750000;0.003184;0.003184;15.000000;0.133864;0.286598;0.286598
0.900000;13.001953;31.487324;55.629387;53.088431;82.750000;0.003415;0.003415;15.000000;0.138018;0.307335;0.307335
0.900000;13.221105;32.547385;55.849590;53.271471;82.750000;0.003623;0.003623;15.000000;0.140269;0.326026;0.326026
0.900000;13.470215;33.538797;56.018676;53.429782;82.750000;0.003804;0.003804;15.000000;0.140834;0.342340;0.342340
0.900000;13.741058;34.442071;56.136507;53.558755;82.750000;0.003956;0.003956;15.000000;0.139989;0.356026;0.356026
0.900000;14.025539;35.244247;56.206511;53.657213;82.750000;0.004077;0.004077;15.000000;0.138038;0.366916;0.366916
0.900000;14.316037;35.938330;56.234470;53.726574;82.750000;0.004166;0.004166;15.000000;0.135279;0.374920;0.374920
0.900000;14.605646;36.522334;56.227566;53.770147;82.750000;0.004222;0.004222;15.000000;0.131984;0.380019;0.380019
0.900000;14.888340;36.998161;56.193634;53.792528;82.750000;0.004247;0.004247;15.000000;0.128384;0.382259;0.382259
0.800000;15.152080;37.373590;56.207507;53.841276;83.000000;0.004242;0.004242;15.000000;0.126365;0.381784;0.381784
0.800000;15.401024;37.661156;56.216754;53.901236;83.000000;0.004208;0.004208;15.000000;0.123592;0.378757;0.378757
0.800000;15.632308;37.867148;56.214162;53.955867;83.000000;0.004148;0.004148;15.000000;0.120244;0.373345;0.373345
0.800000;15.843697;37.995241;56.192262;53.996843;83.000000;0.004064;0.004064;15.000000;0.116427;0.365737;0.365737
0.800000;16.033408;38.048000;56.148681;54.020298;83.000000;0.003957;0.003957;15.000000;0.112305;0.356145;0.356145
0.800000;16.200019;38.027864;56.085426;54.026506;83.000000;0.003831;0.003831;15.000000;0.108052;0.344794;0.344794
0.800000;16.342435;37.937695;56.007570;54.018951;83.000000;0.003688;0.003688;15.000000;0.103824;0.331920;0.331920
0.800000;16.459877;37.780947;55.921715;54.003053;83.000000;0.003531;0.003531;15.000000;0.099726;0.317772;0.317772
0.800000;16.551874;37.561554;55.834481;53.984805;83.000000;0.003362;0.003362;15.000000;0.095805;0.302602;0.302602
0.800000;16.618242;37.283668;55.751246;53.969515;83.000000;0.003185;0.003185;15.000000;0.092053;0.286666;0.286666
0.700000;16.652065;36.953217;55.735380;53.998668;83.250000;0.003003;0.003003;15.000000;0.090149;0.270263;0.270263
0.700000;16.661776;36.578594;55.744508;54.064157;83.250000;0.002819;0.002819;15.000000;0.087537;0.253666;0.253666
0.700000;16.648061;36.163395;55.759034;54.142366;83.250000;0.002635;0.002635;15.000000;0.084177;0.237113;0.237113
0.700000;16.611634;35.708453;55.758289;54.212962;83.250000;0.002454;0.002454;15.000000;0.080067;0.220834;0.220834
0.700000;16.553132;35.213740;55.727697;54.259669;83.250000;0.002278;0.002278;15.000000;0.075385;0.205053;0.205053
0.650000;16.469623;34.680477;55.688854;54.290484;83.375000;0.002111;0.002111;15.000000;0.071306;0.190007;0.190007
0.650000;16.365722;34.112884;55.625803;54.300852;83.375000;0.001955;0.001955;15.000000;0.066945;0.175919;0.175919
0.550000;16.235222;33.517141;55.592194;54.318367;83.625000;0.001811;0.001811;15.000000;0.064396;0.163032;0.163032
0.550000;16.087198;32.903359;55.559796;54.340934;83.625000;0.001684;0.001684;15.000000;0.061447;0.151555;0.151555
0.550000;15.923143;32.281561;55.515255;54.349401;83.625000;0.001574;0.001574;15.000000;0.058346;0.141656;0.141656
0.550000;15.744919;31.661982;55.447288;54.329679;83.625000;0.001483;0.001483;15.000000;0.055320;0.133484;0.133484
0.500000;15.551254;31.056122;55.378485;54.290474;83.750000;0.001413;0.001413;15.000000;0.053586;0.127189;0.127189
0.500000;15.348766;30.477912;55.300444;54.232887;83.750000;0.001365;0.001365;15.000000;0.052260;0.122886;0.122886
0.500000;15.140540;29.941939;55.213576;54.152706;83.750000;0.001340;0.001340;15.000000;0.051645;0.120645;0.120645
0.400000;14.923082;29.463339;55.175403;54.084836;84.000000;0.001339;0.001339;15.000000;0.053724;0.120545;0.120545
0.300000;14.701274;29.059806;55.224611;54.073507;84.250000;0.001363;0.001363;15.000000;0.057918;0.122650;0.122650
0.300000;14.487426;28.749547;55.322049;54.106771;84.250000;0.001410;0.001410;15.000000;0.061752;0.126928;0.126928
0.300000;14.286188;28.546128;55.428586;54.145376;84.250000;0.001481;0.001481;15.000000;0.065193;0.133273;0.133273
0.300000;14.102204;28.456978;55.511629;54.156770;84.250000;0.001573;0.001573;15.000000;0.068391;0.141530;0.141530
0.250000;13.936274;28.483895;55.585280;54.142299;84.375000;0.001684;0.001684;15.000000;0.072607;0.151522;0.151522
0.250000;13.796102;28.624885;55.638517;54.103865;84.375000;0.001811;0.001811;15.000000;0.077022;0.163020;0.163020
0.250000;13.684668;28.873285;55.680329;54.047851;84.375000;0.001953;0.001953;15.000000;0.081937;0.175751;0.175751
0.250000;13.604090;29.218796;55.726813;53.991290;84.375000;0.002105;0.002105;15.000000;0.087430;0.189411;0.189411
0.150000;13.548574;29.650315;55.857318;53.993344;84.625000;0.002264;0.002264;15.000000;0.095114;0.203729;0.203729
0.150000;13.526551;30.158999;56.040116;54.060967;84.625000;0.002427;0.002427;15.000000;0.102191;0.218401;0.218401
0.150000;13.537784;30.732356;56.252909;54.172474;84.625000;0.002590;0.002590;15.000000;0.108312;0.233093;0.233093
0.150000;13.581245;31.353849;56.467525;54.303846;84.625000;0.002750;0.002750;15.000000;0.113180;0.247478;0.247478
0.150000;13.655018;32.003971;56.660973;54.433477;84.625000;0.002903;0.002903;15.000000;0.116731;0.261245;0.261245
0.150000;13.756286;32.662015;56.819444;54.546761;84.625000;0.003046;0.003046;15.000000;0.119075;0.274106;0.274106
0.150000;13.881446;33.308124;56.938650;54.637262;84.625000;0.003176;0.003176;15.000000;0.120422;0.285809;0.285809
