T0,Tr1,Tpco,Tpm,Tzco,Tzco_ref,Tzm,Fcob_i,rtb_Fcob,TrSP1,Um,Ub1,Ub2,Tr2,TrSP2
2.650000,2.830945,2.909133,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.894417,
2.650000,2.822310,2.897752,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.882864,
2.600000,2.810626,2.886529,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.868396,
2.600000,2.799787,2.875304,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.854901,
2.600000,2.789689,2.864185,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.842269,
2.600000,2.780247,2.853254,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.830410,
2.500000,2.764366,2.842064,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.812223,
2.600000,2.756870,2.830832,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.802527,
2.600000,2.749706,2.820139,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.793264,
2.600000,2.742862,2.809954,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.784417,
2.500000,2.729298,2.799745,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.768943,
2.500000,2.716862,2.789155,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.754685,
2.500000,2.705397,2.778382,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.741480,
2.500000,2.694773,2.767573,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.729197,
2.500000,2.684885,2.756844,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.717727,
2.500000,2.675649,2.746276,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.706981,
2.500000,2.666992,2.735934,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.696883,
2.500000,2.658855,2.725861,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.687372,
2.500000,2.651189,2.716089,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.678395,
2.500000,2.643952,2.706637,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.669907,
2.500000,2.637108,2.697518,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.661870,
2.500000,2.630626,2.688739,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.654249,
2.500000,2.624479,2.680299,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.647017,
2.500000,2.618645,2.672198,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.640146,
2.500000,2.613102,2.664430,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.633615,
2.500000,2.607833,2.656987,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.627403,
2.500000,2.602821,2.649863,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.621491,
2.500000,2.598050,2.643046,56.112465,56.112465,50.625000,78.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.615862,
2.600000,2.600534,2.637033,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.617527,
2.600000,2.602400,2.632145,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.618612,
2.600000,2.603783,2.628152,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.619249,
2.600000,2.604788,2.624871,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.619544,
2.600000,2.605499,2.622159,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.619576,
2.600000,2.605982,2.619901,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.619412,
2.600000,2.606287,2.618008,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.619100,
2.600000,2.606457,2.616407,56.112465,56.112465,50.450000,78.500000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.618680,
2.650000,2.610035,2.615296,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.621697,
2.650000,2.613117,2.614794,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.624243,
2.650000,2.615796,2.614756,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.626410,
2.650000,2.618145,2.615069,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.628271,
2.650000,2.620223,2.615642,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.629883,
2.650000,2.622076,2.616406,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.631292,
2.650000,2.623742,2.617306,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.632535,
2.650000,2.625251,2.618300,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.633639,
2.650000,2.626627,2.619356,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.634630,
2.650000,2.627890,2.620447,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.635525,
2.650000,2.629055,2.621555,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.636339,
2.750000,2.637161,2.623171,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.644110,
2.650000,2.637334,2.625109,56.112465,56.112465,50.362500,78.375000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.643963,
2.750000,2.644612,2.627315,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.650936,
2.750000,2.651114,2.630164,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.657148,
2.750000,2.656969,2.633468,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.662725,
2.750000,2.662279,2.637085,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.667771,
2.750000,2.667128,2.640901,56.112465,56.112465,50.187500,78.125000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.672368,
2.800000,2.675096,2.645084,56.112465,56.112465,50.100000,78.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.680094,
2.800000,2.682306,2.649733,56.112465,56.112465,50.100000,78.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.687075,
2.800000,2.688876,2.654688,56.112465,56.112465,50.100000,78.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.693425,
2.800000,2.694900,2.659827,56.112465,56.112465,50.100000,78.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.699240,
2.900000,2.707481,2.665559,56.112465,56.112465,49.925000,77.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.711621,
2.800000,2.711794,2.671639,56.112465,56.112465,50.100000,78.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.715745,
2.900000,2.722923,2.677966,56.112465,56.112465,49.925000,77.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.726692,
2.900000,2.733019,2.684879,56.112465,56.112465,49.925000,77.750000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.736615,
